OBJECTID,LICENSE,TRADE_NAME,APPLICANT,CLASS,ADDRESS,ADDRID,X,Y,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,WARD,ZIPCODE,SMD,ANC,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,LONGITUDE,LATITUDE,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING
1940,ABRA-115125,Go Popolo SPK Seasonal Pizza Kitchen,"Palisades Hospitality Group, LLC",C,4885 MACARTHUR BLVD NW,285009,391594.78,138895.14,Active,Restaurant,,,,CHECKED,,,,Ward 3,20007,SMD 3D05,ANC 3D,,,,,,-77.09692132,38.91788529,85,,
1941,ABRA-115133,Emmy Squared,"ESQ Shay, LLC",C,"1924 8TH ST NW, STE 140",310465,397986.86,138741.56,Active,Restaurant,,,,CHECKED,,,,Ward 1,20001,SMD 1B02,ANC 1B,,,,,,-77.02321325,38.91653968,100,,
1942,ABRA-115171,24 Hour Night and Day Convenience Store,"Kerr Unlimited, LLC",B,5026 BENNING RD SE,14817,406005.22,134448.38,Active,Retail - Grocery,,,,,,,,Ward 7,20019,SMD 7E01,ANC 7E,,,,,,-76.93079215,38.87784662,,,
1943,ABRA-115173,Mexicue,"Mexicue 172014thdc, LLC",C,1720 14TH ST NW,240120,397191.24,138384.67,Active,Restaurant,,CHECKED,,,,,,Ward 2,20009,SMD 2F01,ANC 2F,,,,,,-77.03238598,38.91332251,67,,
1944,ABRA-115174,Mary Graydon Center @ American University,"Compass Group USA, Inc.",Caterer,4400 MASSACHUSETTS AVE NW,223994,392334.76,141247.38,Active,Caterer,,,,,,,,Ward 3,20016,SMD 3D07,ANC 3D,,,,,,-77.08841482,38.93908176,,,
1945,ABRA-115178,Nina May,"Hospitality Guru, LLC",C,1337 11th ST NW,239318,397683.82,137840.56,Active,Restaurant,,,,CHECKED,CHECKED,,,Ward 2,20001,SMD 2F04,ANC 2F,,,,,,-77.02670452,38.90842209,105,,
1946,ABRA-115191,Hotel Madera,Pios Grande XGen DC Hotel LLC,C,1310 NEW HAMPSHIRE AVE NW,243325,396031.56,137753.59,Active,Hotel,,CHECKED,,,,,,Ward 2,20036,SMD 2B06,ANC 2B,,,,,,-77.04575384,38.90763306,0,,
1947,ABRA-115232,Pearson's Wine and Spirits,Clearview 2437 LLC,A,2436 WISCONSIN AVE NW,284389,393683.31,139336.13,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 3,20007,SMD 3B02,ANC 3B,,,,,,-77.07284237,38.92187503,,,
1948,ABRA-115244,ABC Pony,"ABC Pony, LLC",C,2 I ST SE,278014,399254.85,134634.41,Active,Restaurant,,CHECKED,,,,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00858777,38.87954264,80,,
1949,ABRA-115327,Vitis Fine Wines & Spirits,"Vitis Fine Wines & Spirits, Inc",A,1309 5TH ST NE,301991,400203.8,137872.89,About to Expire,Retail - Liquor Store,,,,,,CHECKED,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.99765027,38.90871669,,,
1950,ABRA-115347,Oyster Oyster,Future LLC,C,1440 8TH ST NW,310653,397993.94,137932.89,Active,Restaurant,,,,,CHECKED,,,Ward 6,20001,SMD 6E01,ANC 6E,,,,,,-77.02312925,38.90925492,80,,
1951,ABRA-115362,Butter Chicken Company,BCC Corporation,D,"818 18TH ST NW, #101",218770,396353,136981.79,Active,Tavern,,,,CHECKED,,,,Ward 2,20006,SMD 2B06,ANC 2B,,,,,,-77.04204372,38.9006818,40,,
1952,ABRA-115376,Miramar,"Machu Picchu, LLC",C,1033 31ST ST NW,273800,394715.42,137298.89,Active,Restaurant,,CHECKED,,,,,,Ward 2,20007,SMD 2E05,ANC 2E,,CHECKED,,,,-77.06092468,38.9035297,68,,
1953,ABRA-115385,Boulevard Lounge,Noah Limited Liability Company,C,6233 GEORGIA AVE NW,254174,397632.79,144211.5,405.1 New Const,Tavern,,CHECKED,,,,,,Ward 4,20011,SMD 4B03,ANC 4B,CHECKED,CHECKED,,,,-77.02731485,38.9658136,24,,
1954,ABRA-115488,Nostra Cucina,Nostra Cucina LLC,C,320 D ST NE,38988,399897.77,136344.55,Active,Restaurant,,,,,,,,Ward 6,20002,SMD 6C02,ANC 6C,,,,,,-77.00117844,38.89494888,35,,
1955,ABRA-115491,Dumplings & Beyond,Dumplings & Beyond Corporation,C,2400 WISCONSIN AVE NW,289364,393718.44,139259.82,Active,Restaurant,,,,,,,,Ward 3,20007,SMD 3B02,ANC 3B,,,,,,-77.07243656,38.92118786,69,,
1956,ABRA-115504,Gypsy Kitchen,"Gypsy Kitchen D.C., LLC",C,1825 14TH ST NW,240486,397263.97,138558.25,Active,Restaurant,,,,,CHECKED,,,Ward 1,20009,SMD 1B12,ANC 1B,,,,,,-77.03154807,38.91488641,270,,
1957,ABRA-115507,CANA,CANA BRAZIL Corp.,A,"26 K ST NE, UNIT 1730A",287128,399359.78,137231.75,Active,Wholesaler,,,,,,,,Ward 6,20002,SMD 6C06,ANC 6C,,,,,,-77.00738088,38.90294053,,,
1958,ABRA-115513,Urban Roast/District Eatz/The Hound,"Taste, LLC",C,"916 G ST NW, #1001",243267,397841.42,136689.28,Active,Tavern,,,,,,,,Ward 2,20001,SMD 2C01,ANC 2C,,,,,,-77.02488385,38.89805135,103,,
1959,ABRA-115514,Foxtrot,Foxtrot Retail D.C. LLC,B,1267 WISCONSIN AVE NW,272040,394552.64,137649.25,Active,Retail-Full Service Grocery,,,,,,,,Ward 2,20007,SMD 2E05,ANC 2E,,,,,,-77.06280411,38.9066852,,,
1960,ABRA-115531,District Kitchen - 2nd Time,Organized Chaos LLC,C,2606 CONNECTICUT AVE NW,284429,395480.22,139558.52,Active,Tavern,,,,CHECKED,,,,Ward 3,20008,SMD 3C02,ANC 3C,,,,,,-77.05212235,38.9238898,74,,
1961,ABRA-115533,Mr. Chen's,Mr. Chen's. Inc.,C,3419 CONNECTICUT AVE NW,219250,394998.13,140793.04,Active,Restaurant,,,,,,,,Ward 3,20008,SMD 3C04,ANC 3C,,,,,,-77.05769084,38.93500813,80,,
1962,ABRA-115540,WeWork,"1701 Rhode Island Avenue Northwest Tenant, LLC",C,1701 RHODE ISLAND AVE NW,313894,396614.94,137651.78,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 2,20036,SMD 2B05,ANC 2B,,,,,,-77.0390273,38.90671802,90,,
1963,ABRA-115577,Creole on 14th,"Creole on 14th, LLC",C,3345 14TH ST NW,300789,397186.33,140356.17,Issued,Restaurant,,CHECKED,,,,,,Ward 1,20010,SMD 1A05,ANC 1A,,,,,,-77.03245067,38.9310824,138,,
1964,ABRA-115588,Chopsmith,Chopsmith LLC,D,11 DISTRICT SQ SW,314876,397838.05,134684.15,Active,Restaurant,,,,,,,,Ward 6,20024,SMD 6D04,ANC 6D,,,,,,-77.02491639,38.87998838,66,,
1965,ABRA-115589,Albi / Maxwell,Albi DC L.L.C. / Maxwell Yards LLC,C,1346 4TH ST SE,313293,399977.27,134051.02,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00026194,38.87428755,299,,
1966,ABRA-115590,MOMO,MOMO NY LLC,C,"1001 4TH ST SW, STE 102",307087,398425.42,134505.4,Active,Restaurant,,,,,,,,Ward 6,20024,SMD 6D01,ANC 6D,,,,,,-77.01814656,38.87837971,80,,
1967,ABRA-115592,Emissary,"1726 20th Street, LLC",D,1726 20TH ST NW,242570,396089.21,138425.53,Active,Restaurant,,CHECKED,,,,,,Ward 2,20009,SMD 2B01,ANC 2B,,,,,,-77.04509299,38.91368638,31,,
1968,ABRA-115593,Barcode,"DMT Group, LLC",C,1101 17TH ST NW,278813,396692.75,137355.36,Active,Tavern,,CHECKED,,CHECKED,,,,Ward 2,20036,SMD 2B05,ANC 2B,CHECKED,CHECKED,,,,-77.03812878,38.9040484,149,,
1969,ABRA-115604,The Lane,"The Lane Hecht Warehouse, LLC",C,1408 OKIE ST NE,312293,401390.65,138558.95,Active,Restaurant,,,,,CHECKED,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.98396497,38.91489587,302,,
2001,ABRA-116126,citizenM,"Washington Capitol Hill Operations,LLC",C,550 School ST SW,319647,398302.14,135100.48,Active,Hotel,,CHECKED,,,CHECKED,,,Ward 6,20024,SMD 6D01,ANC 6D,,,,,,-77.0195688,38.88373986,40,,
2002,ABRA-116156,Butter Chicken Company 2,"BSF4, LLC",D,500 H ST NE,15429,400060.09,136949.08,Active,Tavern,,,,,,,,Ward 6,20002,SMD 6C05,ANC 6C,,,,,,-76.99930727,38.9003947,38,,
2003,ABRA-116160,Mozzeria,Mozzeria DC LLC,C,1300 H ST NE,286021,401034.87,136957.99,Active,Restaurant,,,,,,,,Ward 6,20002,SMD 6A06,ANC 6A,,,,,,-76.98806974,38.90047403,117,,
2004,ABRA-116175,Jane Jane,"ScoutDC, LLC",C,"1705 14TH ST NW, #3",318764,397247.8,138339.39,405.1 New Const,Tavern,,,,CHECKED,CHECKED,,,Ward 2,20009,SMD 2F01,ANC 2F,,,,,,-77.03173364,38.91291446,100,,
2005,ABRA-116185,Laoban Dumplings,"Laoban Dumplings, LLC",C,1309 5TH ST NE,301991,400203.8,137872.89,Active,Tavern,,,,,CHECKED,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.99765027,38.90871669,99,,
2006,ABRA-116189,Sonor Wines America,"Sonor Wines America, LLC",B,1200 UPSHUR ST NW,223666,397646.29,141521.22,Active,Wholesaler,,,,,,,,Ward 4,20011,SMD 4C05,ANC 4C,,,,,,-77.02714985,38.94157854,,,
2007,ABRA-116203,Sticx,"Bubble T & Stick, LLC",C,1728 WISCONSIN AVE NW,273607,394169.64,138511.03,405.1 New Const,Restaurant,,,,,,,,Ward 2,20007,SMD 2E02,ANC 2E,,,,,,-77.06722713,38.91444595,30,,
2008,ABRA-116230,Bistro Cacao,"316 MA, LLC",C,"316 Massachusetts AVE NE, UNIT A",39311,399904.72,136297.84,Active,Restaurant,,,,CHECKED,,,,Ward 6,20002,SMD 6C02,ANC 6C,,,,,,-77.00109832,38.89452776,49,,
2009,ABRA-116263,Lucky Buns,"Union Market LB, LLC",C,1309 5TH ST NE,301991,400203.8,137872.89,Active,Restaurant,,,,,,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.99765027,38.90871669,98,,
2010,ABRA-116274,AC Hotel Washington DC Convention Center,"Jemal's East 451, LLC",C,601 K ST NW,238681,398240.09,137222.79,Active,Hotel,,CHECKED,,,,,,Ward 6,20001,SMD 6E05,ANC 6E,,CHECKED,,,,-77.02028939,38.90285829,,,
2011,ABRA-116325,Bottle House,"Bottle House, LLC",A,"3443 14TH ST NW, UNIT B",230834,397185.51,140573.91,Active,Retail-Liquor Store,,,,,,,,Ward 1,20010,SMD 1A04,ANC 1A,,,CHECKED,,,-77.03246102,38.93304387,,,
2012,ABRA-116333,The Roost,"1401 Potomac Hall, LLC",C,1401 PENNSYLVANIA AVE SE,65127,401303,134659.97,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 6,20003,SMD 6B06,ANC 6B,,,,,,-76.98498302,38.87977225,480,,
2013,ABRA-116336,Sofitel Lafayette Square Washington DC,"BSREP III DC Hotel TRS, LLC",C,806 15TH ST NW,279949,397047.11,136961.31,Active,Hotel,,CHECKED,,,,,,Ward 2,20005,SMD 2C01,ANC 2C,,CHECKED,,,,-77.03404172,38.90049959,237,,
2014,ABRA-116352,SOMTAM,Somtam Holdings 1 LLC,C,1309 5TH ST NE,301991,400203.8,137872.89,Active,Restaurant,,,,,,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.99765027,38.90871669,29,,
2015,ABRA-116399,9 Bars Street Art Cafe,"Graystone, LLC",C,4602 14 ST NW,255538,397139.17,142051.68,405.1 New Const,Tavern,,CHECKED,,,,,,Ward 4,20011,SMD 4C03,ANC 4C,,,,,,-77.03300165,38.9463559,47,,
2016,ABRA-116401,Silvermans Liquors,"Sophiezee, Inc.",A,2033 BENNING RD NE,52300,402222.87,136717.05,Active,Retail - Liquor Store,,,,,,,,Ward 7,20002,SMD 7D01,ANC 7D,,,,,,-76.97437494,38.89830169,,,
2017,ABRA-116402,RASA,"RASA MVT, LLC",C,485 K ST NW,305189,398399.31,137217.87,Active,Restaurant,,,,,,,,Ward 6,20001,SMD 6E05,ANC 6E,,,CHECKED,,,-77.01845379,38.90281461,48,,
2018,ABRA-116408,Dix Market,EZRA S INC,A,6221 DIX ST NE,288800,407689.95,136259.2,Active,Retail-Liquor Store,,,,,,,,Ward 7,20019,SMD 7C05,ANC 7C,,,,,,-76.91135603,38.89414638,,,
2019,ABRA-116417,Embassy Suites Downtown,"Gtown Owner, LLC",C,1250 22ND ST NW,242364,395714.51,137671.22,Active,Hotel,,CHECKED,,,,,,Ward 2,20037,SMD 2A06,ANC 2A,,,,,,-77.04940873,38.90688922,0,,
2020,ABRA-116420,7DrumCity,"7DrumLessons, LLC",D,1506 NORTH CAPITOL ST NW,218301,399188.07,138008.97,405.1 New Const,Tavern,,CHECKED,,,CHECKED,,,Ward 5,20002,SMD 5E05,ANC 5E,CHECKED,CHECKED,,,,-77.00936139,38.90994219,99,,
2021,ABRA-116422,7DrumCity,"7DrumLessons, LLC",D,1508 NORTH CAPITOL ST NW,218306,399188.3,138013.49,405.1 New Const,Tavern,,CHECKED,,,CHECKED,,,Ward 5,20002,SMD 5E05,ANC 5E,CHECKED,CHECKED,,,,-77.00935874,38.90998291,,,
2022,ABRA-116454,Kick Axe Throwing/Throw Social,"Throw Social DC, LLC",C,1401 OKIE ST NE,286133,401376.46,138507.12,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.98412869,38.91442899,454,,
2023,ABRA-116465,Embassy Suites Downtown,"Gtown Owner, LLC",Caterer,1250 22ND ST NW,242364,395714.51,137671.22,Active,Caterer,,,,,,,,Ward 2,20037,SMD 2A06,ANC 2A,,,,,,-77.04940873,38.90688922,,,
2024,ABRA-116478,St. Gregory Luxury Hotel & Suites / St. Greg Kitchen & Bar,"HHLP Saint Gregory Lessee, LLC / Independent Restaurant Group, LLC",C,2033 M ST NW,279520,395985.66,137561.81,Active,Hotel,,CHECKED,,CHECKED,,,,Ward 2,20036,SMD 2A06,ANC 2A,,,,,,-77.04628192,38.90590523,154,,
